text,token,complexity,value,varv,vars,text_name,page_num,sentence_num,lemma,location_true,location_adnot,gpt-4.1-2025-04-14
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",rapsozi,0.75,4,0.809917355371901,0.0506198347107438,Lit_BrokenApril,7,25,rapsod,"(2650, 2657)","(50, 56)",0.6
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",aezi,1,5,0.413223140495868,0.0258264462809917,Lit_BrokenApril,7,25,Aezi,"(2667, 2671)","(67, 70)",0.8
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",kanunul,1,5,0.743801652892562,0.0464876033057851,Lit_BrokenApril,7,25,kanun,"(2692, 2699)","(92, 98)",0.7
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",veacului,0.625,3.5,0.520833333333333,0.0325520833333333,Lit_BrokenApril,7,25,veac,"(2675, 2683)","(75, 82)",0.1
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",Urmau,0.125,1.5,0.909090909090909,0.0568181818181818,Lit_BrokenApril,7,25,Urmau,"(2600, 2605)","(0, 4)",0.1
"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",cuvintele,0,1,0.776859504132231,0.0485537190082645,Lit_BrokenApril,7,25,cuvânt,"(2606, 2615)","(6, 14)",0
"Sam spune:
- Poate că laptele de vacă a devenit prea scump.
",laptele,0,1,0.16,0.01,Arg_PISACowsMilk,8,25,lapte,"(2387, 2394)","(22, 28)",0
"Sam spune:
- Poate că laptele de vacă a devenit prea scump.
",devenit,0.125,1.5,0.56,0.035,Arg_PISACowsMilk,8,25,deveni,"(2405, 2412)","(40, 46)",0.1
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",degradării,0.625,3.5,1.21,0.075625,Arg_PISARapaNui,9,25,degradare,"(2751, 2761)","(156, 165)",0.2
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",Colaps,0.75,4,1.15555555555556,0.0722222222222222,Arg_PISARapaNui,9,25,colaps,"(2646, 2652)","(58, 63)",0.2
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",Recenzia,0.25,2,0.45,0.028125,Arg_PISARapaNui,9,25,Recenzia,"(2627, 2635)","(32, 39)",0.2
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",volumului,0.5,3,0.44,0.0275,Arg_PISARapaNui,9,25,volum,"(2636, 2645)","(41, 49)",0.1
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",mediului,0.5,3,0.44,0.0275,Arg_PISARapaNui,9,25,mediu,"(2762, 2770)","(167, 174)",0.1
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",reprezintă,0.25,2,0.29,0.018125,Arg_PISARapaNui,9,25,reprezenta,"(2693, 2703)","(98, 107)",0.1
"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",consecințele,0.25,2,0.6,0.0375,Arg_PISARapaNui,9,25,consecință,"(2738, 2750)","(143, 154)",0.2
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",citite,0,1,0.429752066115702,0.0268595041322314,PopSci_MultiplEYE,0,26,citi,"(3881, 3887)","(197, 202)",0.1
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",designului,0.375,2.5,0.776859504132231,0.0485537190082645,PopSci_MultiplEYE,0,26,design,"(3800, 3810)","(116, 125)",0.5
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",reprezintă,0.25,2,0.330578512396694,0.0206611570247934,PopSci_MultiplEYE,0,26,reprezenta,"(3724, 3734)","(40, 49)",0.1
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",dezvoltarea,0.5,3,0.75,0.046875,PopSci_MultiplEYE,0,26,dezvoltare,"(3767, 3778)","(83, 93)",0.1
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",urmează,0,1,0.44,0.0275,PopSci_MultiplEYE,0,26,urma,"(3866, 3873)","(182, 188)",0.1
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",tipurilor,0.25,2,0.21,0.013125,PopSci_MultiplEYE,0,26,tip,"(3842, 3851)","(158, 166)",0.1
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",convenirea,0.5,3,0.49,0.030625,PopSci_MultiplEYE,0,26,convenire,"(3782, 3792)","(98, 107)",0.5
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",complexității,0.5,3,0.84,0.0525,PopSci_MultiplEYE,0,26,complexitate,"(3825, 3838)","(141, 153)",0.5
"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",colectare,0.25,2,0.76,0.0475,PopSci_MultiplEYE,0,26,colectare,"(3696, 3705)","(12, 20)",0.1
"Îi spusese un prieten despre prăvălie, așa că ciobanul își dusese oile acolo.",prăvălie,0.25,2,0.694214876033058,0.0433884297520661,Lit_Alchemist,3,26,prăvălie,"(2364, 2372)","(29, 36)",0.3
"Îi spusese un prieten despre prăvălie, așa că ciobanul își dusese oile acolo.",dusese,0.25,2,0.380165289256198,0.0237603305785124,Lit_Alchemist,3,26,duce,"(2394, 2400)","(59, 64)",0.2
"Îi spusese un prieten despre prăvălie, așa că ciobanul își dusese oile acolo.",ciobanul,0.25,2,0.809917355371901,0.0506198347107438,Lit_Alchemist,3,26,cioban,"(2381, 2389)","(46, 53)",0.1
"Îi spusese un prieten despre prăvălie, așa că ciobanul își dusese oile acolo.",spusese,0,1,0.611570247933884,0.0382231404958678,Lit_Alchemist,3,26,spune,"(2338, 2345)","(3, 9)",0.3
"Îi spusese un prieten despre prăvălie, așa că ciobanul își dusese oile acolo.",prieten,0,1,0.0826446280991736,0.00516528925619835,Lit_Alchemist,3,26,prieten,"(2349, 2356)","(14, 20)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",completându,0,1,1.53719008264463,0.0960743801652892,Lit_Solaris,6,26,completa,"(3400, 3411)","(125, 135)",0.2
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",tonaj,0.5,3,0.56198347107438,0.0351239669421488,Lit_Solaris,6,26,tonaj,"(3476, 3481)","(201, 205)",0.2
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",expediții,0.25,2,0.59504132231405,0.0371900826446281,Lit_Solaris,6,26,expediție,"(3332, 3341)","(57, 65)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",obținut,0,1,0.198347107438017,0.012396694214876,Lit_Solaris,6,26,obține,"(3428, 3435)","(153, 159)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",partea,0.25,2,0.512396694214876,0.0320247933884297,Lit_Solaris,6,26,parte,"(3440, 3446)","(165, 170)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",ani,0,1,0.0826446280991735,0.00516528925619835,Lit_Solaris,6,26,an,"(3312, 3315)","(37, 39)",0
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",trimiterea,0.125,1.5,1.72222222222222,0.107638888888889,Lit_Solaris,6,26,trimitere,"(3316, 3326)","(41, 50)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",echipajul,0.125,1.5,0.413223140495868,0.0258264462809917,Lit_Solaris,6,26,echipaj,"(3415, 3424)","(140, 148)",0.1
"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",clipa,0,1,0.56198347107438,0.0351239669421488,Lit_Solaris,6,26,clipă,"(3378, 3383)","(103, 107)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",greutățile,0.25,2,0.363636363636364,0.0227272727272727,Lit_BrokenApril,7,26,greutățe,"(2865, 2875)","(122, 131)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",călătorie,0.25,2,0.5,0.03125,Lit_BrokenApril,7,26,călătorie,"(2929, 2938)","(186, 194)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",idee,0,1,0.429752066115702,0.0268595041322314,Lit_BrokenApril,7,26,idee,"(2823, 2827)","(80, 83)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",opoziția,0.5,3,0.49,0.030625,Lit_BrokenApril,7,26,opoziție,"(2794, 2802)","(51, 58)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",munți,0,1,0.888888888888889,0.0555555555555556,Lit_BrokenApril,7,26,munte,"(2986, 2991)","(243, 247)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",drumului,0.25,2,0.380165289256198,0.0237603305785124,Lit_BrokenApril,7,26,drum,"(2876, 2884)","(133, 140)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",vorba,0.25,2,0.330578512396694,0.0206611570247934,Lit_BrokenApril,7,26,vorbă,"(2914, 2919)","(171, 175)",0.1
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",kullele,1,5,0.81,0.050625,Lit_BrokenApril,7,26,kull,"(3011, 3018)","(268, 274)",0.8
"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",ridicau,0.25,2,0.6,0.0375,Lit_BrokenApril,7,26,ridica,"(2749, 2756)","(6, 12)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",telefonului,0,1,0.24,0.015,Arg_PISACowsMilk,8,26,telefon,"(2450, 2461)","(25, 35)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",ecranul,0.25,2,0.41,0.025625,Arg_PISACowsMilk,8,26,ecran,"(2442, 2449)","(17, 23)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",laptele,0,1,0.24,0.015,Arg_PISACowsMilk,8,26,lapte,"(2513, 2520)","(88, 94)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",căutare,0,1,0.44,0.0275,Arg_PISACowsMilk,8,26,căutare,"(2491, 2498)","(66, 72)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",uită,0,1,0.61,0.038125,Arg_PISACowsMilk,8,26,uita,"(2434, 2438)","(9, 12)",0.1
"Chris se uită la ecranul telefonului:
- Poate, dar am dat și eu o căutare pe net pentru laptele de vacă.",dat,0,1,0.24,0.015,Arg_PISACowsMilk,8,26,da,"(2479, 2482)","(54, 56)",0.1
"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",impactului,0.25,2,0.44,0.0275,Arg_PISARapaNui,9,26,impact,"(2904, 2914)","(119, 128)",0.2
"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",civilizații,0.25,2,1.01,0.063125,Arg_PISARapaNui,9,26,civilizație,"(2820, 2831)","(35, 45)",0.2
"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",alegerilor,0,1,1,0.0625,Arg_PISARapaNui,9,26,alegere,"(2867, 2877)","(82, 91)",0.1
"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",cauza,0.25,2,0.36,0.0225,Arg_PISARapaNui,9,26,cauză,"(2861, 2866)","(76, 80)",0.1
"Autorul descrie în carte mai multe civilizații care au ajuns în colaps, din cauza alegerilor pe care le-au făcut și al impactului acestora asupra mediului.",ajuns,0.25,2,0.76,0.0475,Arg_PISARapaNui,9,26,ajunge,"(2840, 2845)","(55, 59)",0.1
