stimulus,subject_id,word_index,word_index_in_sentence,word,sentence,fixations_list,fixations_TRT
popsci_multipleye_1_page_7,23,28,4.0,o,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,29,5.0,adevărată,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.","[176, 144, 186, 246]",752
popsci_multipleye_1_page_7,23,30,6.0,comoară,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.","[186, 278]",464
popsci_multipleye_1_page_7,23,31,7.0,de,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,32,8.0,informații,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,33,9.0,despre,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,34,10.0,cum,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[200],200
popsci_multipleye_1_page_7,23,35,11.0,construim,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.","[230, 368]",598
popsci_multipleye_1_page_7,23,36,12.0,sensul,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.","[202, 142, 256]",600
popsci_multipleye_1_page_7,23,37,13.0,și,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,38,14.0,structurile,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.","[186, 198]",384
popsci_multipleye_1_page_7,23,39,15.0,gramaticale,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[242],242
popsci_multipleye_1_page_7,23,40,16.0,ale,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,41,17.0,unui,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,42,18.0,text,"Astfel, datele înregistrate sunt o adevărată comoară de informații despre cum construim sensul și structurile gramaticale ale unui text.",[],0
popsci_multipleye_1_page_7,23,43,0.0,Ele,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,44,1.0,arată,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,45,2.0,cu,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,46,3.0,care,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,47,4.0,părți,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,"[170, 178, 274]",622
popsci_multipleye_1_page_7,23,48,5.0,ale,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,49,6.0,textului,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,"[338, 102]",440
popsci_multipleye_1_page_7,23,50,7.0,întâmpinăm,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[296],296
popsci_multipleye_1_page_7,23,51,8.0,dificultăți,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[222],222
popsci_multipleye_1_page_7,23,52,9.0,și,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,53,10.0,care,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[182],182
popsci_multipleye_1_page_7,23,54,11.0,sunt,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[262],262
popsci_multipleye_1_page_7,23,55,12.0,ușor,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[106],106
popsci_multipleye_1_page_7,23,56,13.0,de,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[],0
popsci_multipleye_1_page_7,23,57,14.0,citit.,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,[138],138
popsci_multipleye_1_page_7,23,58,0.0,Este,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[172],172
popsci_multipleye_1_page_7,23,59,1.0,responsabilitatea,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[332],332
popsci_multipleye_1_page_7,23,60,2.0,cercetătorilor,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[334],334
popsci_multipleye_1_page_7,23,61,3.0,să,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[],0
popsci_multipleye_1_page_7,23,62,4.0,explice,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[338],338
popsci_multipleye_1_page_7,23,63,5.0,ulterior,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[204],204
popsci_multipleye_1_page_7,23,64,6.0,ce,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[150],150
popsci_multipleye_1_page_7,23,65,7.0,factori,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[230],230
popsci_multipleye_1_page_7,23,66,8.0,lingvistici,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[252],252
popsci_multipleye_1_page_7,23,67,9.0,au,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[100],100
popsci_multipleye_1_page_7,23,68,10.0,cauzat,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,"[154, 108]",262
popsci_multipleye_1_page_7,23,69,11.0,diferitele,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[242],242
popsci_multipleye_1_page_7,23,70,12.0,tipuri,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,"[294, 216]",510
popsci_multipleye_1_page_7,23,71,13.0,de,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[],0
popsci_multipleye_1_page_7,23,72,14.0,mișcări,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[],0
popsci_multipleye_1_page_7,23,73,15.0,ale,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[],0
popsci_multipleye_1_page_7,23,74,16.0,ochilor.,Este responsabilitatea cercetătorilor să explice ulterior ce factori lingvistici au cauzat diferitele tipuri de mișcări ale ochilor.,[206],206
popsci_multipleye_1_page_8,23,0,0.0,Motivația,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,1,1.0,din,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,2,2.0,spatele,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,3,3.0,MultiplEYE,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,4,4.0,este,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,5,5.0,că,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[224],224
popsci_multipleye_1_page_8,23,6,6.0,datele,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[216],216
popsci_multipleye_1_page_8,23,7,7.0,de,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,8,8.0,urmărire,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.","[242, 124, 100]",466
popsci_multipleye_1_page_8,23,9,9.0,oculară,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,10,10.0,sunt,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,11,11.0,încă,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,12,12.0,puține,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,13,13.0,mai,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,14,14.0,ales,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[288],288
popsci_multipleye_1_page_8,23,15,15.0,pentru,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,16,16.0,limbile,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[154],154
popsci_multipleye_1_page_8,23,17,17.0,cu,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,18,18.0,un,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,19,19.0,număr,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[320],320
popsci_multipleye_1_page_8,23,20,20.0,mai,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,21,21.0,mic,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,22,22.0,de,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",[],0
popsci_multipleye_1_page_8,23,23,23.0,vorbitori.,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.","[270, 114]",384
popsci_multipleye_1_page_8,23,24,0.0,O,"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",[],0
popsci_multipleye_1_page_8,23,25,1.0,astfel,"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",[],0
popsci_multipleye_1_page_8,23,26,2.0,de,"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",[],0
